ISBN,Average_Rating
0061076163,1.65
0299126641,
0671669222,
0671577921,4.5
8466306625,3.25
0743471741,4.0
159129987X,4.5
9812041931,
1590030257,3.0
0671721976,3.75
1875281037,
0747237549,
8427029292,
0446600997,2.5
0060592885,
3596144965,5.0
8476695462,4.5
0060509295,
3293202519,
0671578189,4.15
0671736051,4.5
0909706298,4.0
0802757928,4.0
0804115710,4.5
0961462698,5.0
226607461x,
0849990483,3.5
3442452368,4.15
0891040773,
3499136201,
0340739282,
1578566967,
3453131126,
0859698319,4.5
0060921927,3.25
349223741X,
3453182618,
3404144880,
3442440890,3.0
8426105726,
3453189949,2.5
8426105599,
3442446910,4.0
8426109071,
8426116256,
342302609X,4.0
849575231X,3.0
314022334X,5.0
8479018275,
3473580023,
3518188070,5.0
3464601595,
0071342648,3.0
3596137837,
3462027255,3.5
0802132944,
3462027298,3.5
0804805768,
374665274X,3.5
2253056170,
0812281608,2.5
2070420590,4.5
0156716100,
2253154245,4.5
039452506X,4.0
0374507848,3.25
0800756789,
0446528218,
3150076889,3.0
2871532605,3.5
0613033329,4.5
3580633287,
031242230X,5.0
0900739185,
3596137950,3.5
1555037143,2.25
067972849X,
3630620329,
0670813508,4.0
0394409469,4.0
1555842917,4.5
0913299049,3.0
0679752692,4.5
0671759353,
345315052X,
0399509984,4.0
0743233034,3.0
0679733841,
0385502818,3.5
0804812268,4.0
067085882X,
0380708825,4.0
0804461252,4.5
3423110090,
0971132208,5.0
0609607995,4.0
0312422296,4.5
1551923548,4.0
092187068X,3.5
0870114697,4.5
1556110219,1.5
0962130907,2.5
3499229595,
0394172035,4.0
3462027239,
0807010278,4.5
037550513X,
0804810451,4.0
0071417842,5.0
0878055207,4.0
0312021917,4.0
1854104640,4.0
0060184965,4.5
0192141163,4.25
3404143442,
0451528441,5.0
0374509875,4.5
0671665804,
0671723472,4.0
0964801604,
1567313442,
1877133779,3.5
015667601X,3.5
0029017912,
0306810824,3.0
2070756866,2.5
221360875X,2.5
2213612099,2.5
2253150053,4.5
3462028480,2.0
2267015870,
0873486285,4.5
0937815489,5.0
3499230232,2.5
0553341928,5.0
3630620159,5.0
043938950X,
0394622634,4.0
0689852053,
0679420266,4.5
0023237309,4.5
3257215452,3.0
0804463875,5.0
0394747097,5.0
0440227402,
0805007202,4.0
0517101386,
0720610974,4.5
0440228360,
0811201066,5.0
377010899X,5.0
0679730230,5.0
1550416219,
087140284X,4.5
0440227399,
3257214111,
0060906782,4.25
351837141X,
0099745917,
3499227800,
034524866X,
0553253549,
0553267787,2.5
3423780754,3.0
1558593306,4.5
0137808186,2.5
0449239330,
0385315864,4.0
3407783418,3.0
0060938471,
3462029495,3.25
0440103665,
0395533767,4.5
0449219755,4.0
0891041338,5.0
051752810X,
0446341460,
083177830X,5.0
0814909078,
0961774436,
0961774444,2.75
0961774460,3.0
1896332153,
0771098189,
0491012209,
0671554956,
0679771352,4.25
0872236242,
0440065569,
0312048661,
0394746643,
188619923X,3.5
0060521872,
1580910998,
1567187463,4.0
0062517155,
0735202001,3.5
0385496044,2.5
0735203156,
0440418127,
0806521287,5.0
0767908457,3.5
0345440315,
0749913266,
0028644417,
0689839030,4.0
185304105X,4.0
1573222631,4.5
1582971471,
1853041041,4.0
0743406524,4.0
1853040428,4.0
1853041912,4.0
0002254697,
0199166617,3.5
0765309270,
1550224964,3.5
0060566280,
0006550258,
8817666998,
0140388125,
080213968X,
1565652126,2.5
0439014697,
0553247182,
0764116339,2.5
0373880227,
1558507981,2.5
0812561775,5.0
0380709252,4.25
2831563208,
2831571499,
0895821915,3.5
1858282942,
089750108X,
1871305160,3.0
0963784412,
1884183476,4.5
0764550969,
0446914592,4.5
0517505479,
0471823546,
0811808211,
0273029290,
0671731459,
1403373086,4.0
0764565168,4.0
0062502557,3.5
076519306X,2.5
0843932325,
0743203240,
0140251081,4.0
0140375031,
0312909632,
0375501878,4.0
002863814X,4.5
0684815192,
0806974664,3.0
2831571715,4.0
1582971439,
0312864582,
0060965924,2.5
0762708905,3.0
1555833640,
0312870027,
1582880336,3.5
0929141091,
0811831396,3.5
0374230781,2.5
0060952458,4.5
1564020940,
0679847960,
1555660665,4.0
0671695681,
0889842329,
0071408045,5.0
0743241169,2.5
0028631064,1.5
0394577086,
1585422223,4.0
075151103X,3.5
1401601030,2.5
0451197844,4.0
0070113610,2.5
0939263122,2.5
1903305039,
0871318083,4.5
0773670521,
0060587504,4.75
0345432398,4.0
1887166432,3.75
0759668914,3.5
0876665105,
0821727338,
0515059447,2.75
0061002070,
0312924615,
0307166260,
0446363243,
0394882776,
0590221965,3.0
0375805621,
0804102309,
0781401267,
0517708949,
0448407361,
0449240401,
0553371878,
0671807498,
0694016411,
0449230198,
0821752650,
0590254995,
1852910623,
0446364428,
0553348485,
1557509751,
0060001763,
069401642X,
0060001771,
0375803246,
0394839250,
354836408X,2.5
0380762404,
3426614383,
077375458X,
3423085347,
0590962124,
0006479626,
0395479428,
0140326715,2.5
0916950670,
0553054295,
3442435528,4.5
0394587219,
3471789421,3.5
1561739073,
0882669656,4.5
0763604550,
0895776472,4.0
1887178198,3.0
0385318944,5.0
0849937558,
0809231247,5.0
0842351027,
1563920042,
0781400767,
0849959845,4.5
0553151983,4.0
1586214047,
0307215407,3.75
030713279X,
0553212907,5.0
0806980966,
1564144089,5.0
1586215795,
1567402542,
080483265X,
0590716131,
0802774474,
1878424351,2.0
1572241268,3.5
1882723406,
0684717379,
0307682544,
0694003786,
0931328020,5.0
0307101568,
0590313096,
0553560107,
187923744X,2.5
0399128433,3.85
0373271174,
1591820898,4.0
093158020X,3.25
0373870477,
0451188535,
0669444014,2.5
1901982041,
038548982X,2.5
1884910513,2.5
0515098426,
0590437313,
0316488399,4.5
0500973393,4.5
844830067X,
0936505052,4.0
0231112599,5.0
0385323565,
0878160604,3.5
0394961021,
0451209052,4.0
3404146689,
3203850389,
006023668X,
0805058427,4.5
0060240245,
0821739034,3.0
0060232803,
0452270979,
0671797204,
006273685X,
0689818203,
0312910533,
0789303590,
068981819X,2.5
087477814X,
007138099X,5.0
0380808625,3.75
3806821070,
1558219986,
0679450521,1.5
0312152051,
3442726875,4.0
0060176334,4.5
0449144402,
096180940X,4.0
0679417826,0.5
0590328506,
344272158X,4.0
1561450022,2.5
0590324497,
1863680985,2.5
0590334026,
3203760665,3.0
3925387552,
073291051X,2.0
0671422081,3.5
0590409034,
0060520124,4.25
0534368018,
3821829591,4.0
0135658543,
0316150487,
059041464X,
0072120479,
0375757678,
3572013399,4.0
020135084X,
0887305709,
0590333283,
0760010692,
0345392450,4.0
0590335537,
013011264X,
0672310724,
2070400603,3.0
0137483287,
3776609184,2.5
3404615212,4.0
0805023054,2.5
0375719296,3.5
0060267860,5.0
037327159X,
3596145848,4.15
1567131751,
033026012x,2.5
382183692X,
0373980108,
3407781180,4.0
1578492203,
3596115019,2.5
0061040924,
0553373757,3.5
0449904873,3.0
0671494058,
0738200336,2.5
0394577140,2.5
0385477139,4.0
3548245889,
0448055686,
0373273045,
0373272227,
0749930047,3.5
0910137846,3.0
0590415468,
0425151573,
0080371418,3.5
3423124784,
0486259250,5.0
0140116966,
0486267067,4.5
0879801115,
071346478X,4.5
0451190963,
1890085014,4.0
0525934820,
1556159102,4.5
0912078839,
1556156634,4.5
0393029220,
1572312092,4.5
0671704826,4.0
3746611237,4.5
0486279472,5.0
0312059019,
0812918665,4.5
0821227750,4.0
0486249417,4.75
006097589X,
1577191048,
0425147266,
0380486520,
0020406312,
0307302059,
0910137803,3.0
0385246501,4.0
0910137862,
0425119793,
0785351078,
0671796666,4.0
006080498X,
0385260377,
0910137838,
3453189345,3.85
0394576446,
1566635055,3.5
0395451876,
0684813815,
0679405259,
0898200660,3.0
0671533371,
044021128X,4.0
0441771947,
4770016883,3.5
0553579827,2.5
0061091758,
0515089737,
0140161015,
0893890847,3.5
3442721636,
0446314420,2.5
0867211822,
1878046551,2.0
0848706919,
0963885979,2.0
1883991153,4.0
0425047245,
030680736X,4.0
0385301308,
3423084383,4.75
1560973102,2.5
0312063148,3.0
0316841072,
0962151904,1.5
031048720X,4.5
0880505958,5.0
055334580X,3.5
0812925246,4.5
0152004211,
0312034431,
0882821563,2.0
0060101628,
0590409352,
0922915407,4.5
0440402212,
0415914817,0.5
067157521X,3.0
0385426003,
067162850X,
0312131577,
087451701X,
0671529277,
0912697083,4.5
031201113X,
0892043466,5.0
3596122929,
0060145927,
0345351711,5.0
0684194244,
0679724117,5.0
0451404483,
0679426213,
0312018282,5.0
0439409292,
0679738746,5.0
0439409314,
0439409322,
0140076611,4.5
0445045647,
0439409349,
0886873320,
0972012907,5.0
0439409284,
0517625423,4.0
0439409276,
0439409373,
089296412X,
0439409330,
003078395X,
0848704851,
0439409365,
0273656821,
0060995041,
0439409357,
0439409381,
0670861855,
0061043214,3.5
067176974X,
0312113625,
0446516856,
0439409306,
0679032347,
0688061656,
1557738246,
0312077270,
0897332237,
1559352957,
0440117836,
0373261756,
0380723352,
0974303909,4.5
0670809136,
0471077801,
006096054X,
0394743997,
1402518609,
0345381831,4.5
0374311021,5.0
1569010919,
0684196492,
B0000AA9JU,
0312217919,2.5
0312104200,3.0
0373260482,
015114981X,
2259191061,
2259186300,
2268012980,
0446969249,
2221003799,
0394563220,
2246442818,
2877141993,4.0
0312089007,
2226022023,
0899199410,3.0
0312104499,
0670827363,
0394585593,
1570620679,
0883686333,4.5
0393057240,4.75
0892741872,5.0
0830692711,
0913327263,
0897730003,
0883686058,4.5
0913369802,4.0
0801982448,
0595280242,3.5
0486281418,
0310925886,
3608936858,4.75
187923727x,
1564770508,3.5
0440409241,2.5
0140510958,2.5
0312029004,
0830822739,2.5
0415073766,
0679750940,4.0
0394559290,3.5
0201632934,4.25
0670411140,
0806920378,
0374266700,4.0
0800784960,4.25
0312063431,5.0
0892812842,
0800784898,4.0
0156001918,4.0
0892813458,
0883682796,3.75
0800706331,
090384317X,2.5
0671502794,4.0
0373261667,
0917657683,3.5
0312152086,3.0
0060804939,
0816735425,2.5
0590299948,
0373261845,
1903009294,
1562881663,
0821743333,
0899859518,2.5
0816714134,
0345343689,
0883683342,
0804112444,
0883687070,2.5
0816713944,
1580624642,
9029525002,3.5
0891091602,3.0
0671623907,4.0
0806624094,3.5
1558491120,3.5
0892760052,4.0
0884963837,4.0
0312069278,
0890813310,
0373980019,
0800750055,
0345368525,
0590334913,
0745163769,4.5
0825430119,2.5
0380698188,2.5
185863654X,
0425148300,
0849982960,2.5
0859720543,2.5
0385283490,
0451627946,
0310606314,3.0
0786012013,2.5
0451169816,
0330316516,2.5
0312025653,
1864423692,
0802444563,3.5
0891374000,
0854767096,
0676510787,3.5
037570633X,3.85
0892760508,2.5
0912631090,
0395551315,
1850783748,3.5
2912059003,2.5
0883683725,3.5
0671451359,4.0
0140241663,
0553204262,
0595218091,4.0
3492224512,4.0
1852834064,2.5
0863160239,3.5
8804343591,5.0
0590673939,
8804344024,4.0
0061050350,4.25
0671655868,4.0
157008825X,
8804374810,2.5
0345430395,
0399209034,
096665370X,4.0
0452285674,
0688143563,4.5
0963842153,
1863712917,
0738703931,
0525942939,3.5
0072840625,5.0
0870293613,
0870293338,
0921102887,
0450053474,
0671618210,
0870293443,
0881037362,
044990962X,
0312200005,4.5
0451458974,3.5
1556111304,3.5
0671731378,
0531059030,
031226125X,
1550547143,5.0
1562475177,4.0
0373255993,
1562475894,3.0
0679850902,
3453125274,
0060955430,5.0
0964095408,
1852274492,3.0
0843138130,
3499193795,3.5
0843138114,
1857029585,2.0
0393321746,
0843138076,2.5
155054845X,
0671543245,
3596250587,
0866225595,
0810910446,
0929173163,
3442726255,
1570082677,
3426623633,3.5
0590523139,
0345395751,5.0
0307119599,
0449132927,3.5
0571207723,
0307681289,
044651652x,
0609806394,
0670825794,
0866224238,4.5
0804831483,
0843138920,
0590437232,2.5
0028622715,4.0
0912367830,
059044817X,
0394892224,
0517696886,4.5
0882078186,
0590849069,
0590444271,
1561737240,
0394713842,
1561737119,
0679889574,4.5
0671006908,2.5
0394733029,3.0
0307020630,
0842378219,2.5
0152025650,
0307001490,
0590460234,
0688157491,4.0
0192824023,1.5
0964385503,1.5
0966505506,4.0
0679819479,
0966505522,3.5
0060226145,
0525938206,
1570429200,4.0
0553486616,
0312117523,
0440413834,5.0
078600228X,
067942119X,
074342218X,
0743419057,
096162860X,
0812090144,
0590689967,
0425141403,2.75
0811212564,4.0
0553267450,
0671020250,3.75
0425067971,
0933472013,4.0
0394534328,3.25
0749707615,
0805057471,4.0
0887307922,
0439265789,
0425058522,
0916392112,
0312267770,
0446327336,
0916392090,
0916392120,
0916392155,
0684845296,
0916392171,
0140236392,4.5
031211995X,
0916392104,
1567404928,3.5
0520071662,5.0
1557882908,
1570427135,3.65
0688148751,
1402532903,
0864421478,
0806516275,
0887308244,3.0
0078825598,4.0
0672320762,2.5
0142501190,4.5
0782128491,4.0
1564761371,
0785806040,5.0
0743204603,2.5
0689823363,
0671545094,4.0
0312155433,
1568360215,
082175842x,
1903450624,5.0
1562790803,
0471413909,
1556225075,
0809294788,1.5
0922066191,
1897783094,5.0
0140242120,3.5
0307988287,
1882401751,4.0
0968971105,2.5
091594362X,2.5
0887436048,
0451204972,2.5
0670030430,3.25
0689856024,
0689817460,5.0
0785326707,
0060272112,
0330332694,
0679735941,
0590673971,
3895084557,
0590673947,
0590605348,
0806918756,3.5
059067398X,
0806938668,3.5
0743509862,3.5
159286631X,5.0
0374117306,
1551430010,4.0
0806987510,3.5
0140430717,
0688148905,
155054859X,4.0
0888821913,3.5
0312017979,4.5
0968443516,4.0
0380790513,4.0
0590731866,
0771042175,4.0
002860928X,3.5
0679030034,3.5
0816307156,
0028604563,3.5
0590731904,
1569316430,5.0
0590673963,
0873587286,
0965583775,4.5
0439192579,
0375804161,
0590251694,
0312155727,
1590862910,4.75
1582461201,4.0
0590604287,
0516004697,2.5
0913216011,2.5
1568653948,
0671649620,
0553484389,
0744552192,
0751525464,4.5
0751525383,4.5
0751525316,4.5
0671648969,2.5
0771091583,3.0
0671663127,
031201757X,
0375804137,
0028981294,3.5
0380973944,2.0
002898241X,
155013809X,
0028981332,
0764515489,
0735611807,4.0
0816742235,
1579120636,
0061054623,
0816741344,
0789722097,3.0
006447268x,
0806931345,
067165599x,
0886778425,
0451156943,
0060937734,4.0
0060165200,
0395617693,3.5
0395618185,3.0
0440405084,
0307127257,
0670814970,
3492238866,1.0
3453212169,1.5
0679811176,
0448401770,
0345453352,
0385297904,
067080522X,
014010819X,3.5
082175551X,
078601301X,
0460872656,
0156935600,3.0
0786013036,
0393092305,3.5
0812967607,4.0
057008475X,
0684826461,3.85
0393302067,2.5
006022391X,
0192829963,2.5
0394851048,
0816710562,
0451525205,4.0
0307002179,
0618339655,
0307302652,
0394719913,3.5
077375914X,
0671558501,
0307123189,
0380729237,
0570084768,
0671696483,3.5
3499224550,
0805031383,
0393324478,
0345410416,
0374228337,
0394465687,
0688077579,
0446672734,
0140098151,
0373225482,3.25
0805208593,
0752838199,2.0
0767907183,
0515113565,
3423706554,
3780200015,3.5
0816704406,
0874491924,
0671535765,
0893755222,
0375413774,
0316773433,
0307123219,
006025081X,
0768101263,
0590189751,
0751357162,
157859099X,
0553109634,
0312865724,
0786853395,4.5
0679839348,
0538845821,2.5
039487126X,
1565920422,2.5
0307102467,
0670031259,
0060809884,
0563361999,3.5
0451407334,
0679421904,4.0
0689810423,
0865475946,
0819310581,
0812532104,
0307102491,
0887434045,
0441002625,
0449236684,
0373262566,
0895264331,
0375719245,
3442451604,2.5
1858689058,3.5
3442109264,
1565074459,2.5
0966352017,3.0
0553131230,
0070319812,3.5
2859406182,4.0
0441635814,
0375727590,
2908957248,3.5
0915160676,
055348043X,
2950799205,4.5
0812503201,4.5
0062586637,
0688159303,
1579545238,3.5
0590413392,
0448440865,
0439425093,
0912107650,
1864366400,4.0
0590116622,
0590282794,
0340385995,
0439296382,
0152253203,
0030509319,
0805009442,
0752860062,4.0
0307130258,
0738703915,5.0
0787941700,2.5
0590603868,
3499227509,
091445739X,2.5
0517708000,0.5
0840768796,
0892562943,
0140094741,
0679451323,4.0
3442451396,3.5
0394544331,
0802133894,
0671461990,
0590446495,4.5
0345361253,
0399231587,2.5
0399232478,2.5
0571161065,
0064403572,2.5
051767680X,1.0
0679975705,2.5
0307748103,2.5
0451189787,2.5
076456238X,4.0
0345377079,
0689304412,2.5
1565049071,4.0
0505523884,4.0
8806116185,4.0
0505524287,3.5
0679801936,
1592860168,5.0
0817210571,2.5
0891740317,
0450559904,
0689811691,2.5
006091484X,2.5
0307302067,2.5
0440400864,
0001850121,4.0
1562829890,2.5
0099748010,2.5
0689803664,2.5
0822000105,2.5
0385485263,
003013157X,2.5
0024045411,2.5
3453197399,2.5
020718089X,4.0
0312195281,
0440840562,
0395361389,
0140064117,3.0
0874060710,
0590321730,
0684839334,3.15
0395364051,2.5
042515548X,
0391039164,2.5
0679035028,2.5
0789404834,
0670803596,2.5
0689809093,
0307740269,2.5
0307711455,2.5
0679873023,
0764100181,
0312857225,
0671824228,
0738201448,
0767901347,3.0
038550313X,
0061082708,
0812931696,4.0
0312131127,5.0
0821732269,
0449239373,
0590475630,3.5
067945148X,1.0
0449211177,
0446675334,
1560850256,
0572011644,
0060970626,
0330344994,5.0
0156006588,3.5
0062715623,2.5
0843920955,
0877478139,2.5
0441160247,
0316693359,5.0
0394992172,2.5
0750514345,
0394910761,2.5
0843927879,
0373702639,
1562939327,2.5
0972190007,3.5
0281043329,1.0
0439162963,2.5
1565848608,4.0
0060265604,2.5
0816724717,2.5
037541472X,
0816703035,2.5
0312203071,3.5
0821739875,
0843943394,
0679802169,2.5
0590485148,2.5
0385511213,
0140507280,2.5
0893755346,2.5
068803926X,
0590430955,2.5
0553375814,2.5
0345331109,
0263722562,
0786830530,2.5
0373052014,
0671693581,2.5
1565970608,
0395393817,2.5
0373765347,5.0
0805001344,2.5
0373121563,3.0
0373833547,
0373765657,3.5
035617882X,
0307302644,2.5
0062500392,
0816701717,2.5
0373161433,
0140552820,2.5
067173170X,
0816743452,2.5
0553440616,
0590458868,2.5
0373451679,
039923036X,2.5
1852530480,
0373161646,
0307105547,2.5
0373581424,
0590226312,2.5
0590763199,
037305341X,
006444046X,2.5
9839747231,5.0
0553562495,2.0
9997511417,
0345286251,1.5
0445203358,
0373095082,
0307132005,2.5
1569750076,4.5
0207166765,
0373054238,
0441031080,
086721015X,
0671653687,3.5
0345302710,
0441000118,
0345355970,
1401025870,5.0
0373095961,
0312917007,
0373303033,
0345284852,4.0
014051113X,
0553116002,
0140510036,
0759238146,
158322081X,3.5
0373074336,
0439333970,2.5
0345276035,3.75
0821748661,
1842322737,3.5
0895860198,2.5
0843605715,2.5
0425045803,3.5
055305371X,4.0
0821219227,2.5
0060910879,2.5
0929714032,2.5
0671854453,
2020232839,
0425082725,2.0
0306811820,4.5
0914091883,2.5
0395285887,3.5
0440596114,2.5
0306812711,
0385418027,2.5
0307098222,2.5
0340765887,
0843622237,2.5
0859653250,4.5
0394588746,2.5
0074701118,
0340738626,
0912696249,2.5
0517543699,2.5
0670031844,5.0
0812056361,2.5
1579541712,
0749311193,
0879513756,2.5
0727816179,
1400033152,
0892861924,
0330244086,
0810494582,2.5
0425087875,
0393032949,
051767582X,2.5
0749901942,
0486228312,2.5
0517667746,2.5
0812522184,
843760771X,2.5
0671851829,
0803291183,
0590439103,2.5
0517576457,2.5
0436279711,4.0
039552590X,2.5
0871913984,2.5
1558600655,
1553063082,2.5
0739307630,
0670626228,
0028615689,4.5
0743525116,2.5
1582450293,3.75
0471373990,
1841191477,
0919001718,1.5
0373241550,
1557832986,
0345434900,
0842343245,
1892384108,
073930206X,
0306810301,
0739303384,4.5
1557835748,2.5
0807071285,4.0
1593551878,
0743528182,
0553714171,
1564589900,4.0
3871814822,
0061005010,2.5
0142800295,4.5
0973428600,5.0
0312973101,
0373225431,
0743507843,5.0
0967777100,
0917298977,
0140092331,4.0
1559278641,3.5
0553287729,3.0
0151009082,4.5
0505520613,2.5
0906500370,2.5
1857152476,
1555831370,4.0
0345368983,5.0
044631076X,
0590482483,2.5
1891898000,
068971159X,2.5
030759873X,2.5
0590100726,2.5
0816723621,2.5
052537373X,2.5
0399227741,2.5
0060213531,2.5
0070241961,2.5
0811810577,2.5
1593150180,3.0
0828008477,
081672539X,2.5
0374520216,4.0
0385195192,5.0
0394849361,5.0
0806938269,
0743470966,
0871913909,2.5
0060096691,
0840774915,
067944646X,3.5
0870119419,
0373094604,
0743446313,
0722506775,
0307001210,2.5
1865081388,
1563331683,
0822501279,2.5
0451196953,
0961300884,
092183392X,1.5
0307158136,
1577312252,
0891040897,
0373061692,
0140291865,2.25
0517625458,
185458281X,
0906071658,4.0
0192158465,
0312454279,
0373260865,2.5
0802117317,
0446679194,3.5
0441651232,4.5
0943263107,2.5
0865300569,2.5
0880116668,2.5
0312203047,3.5
0300060998,5.0
0865300399,2.5
0876282389,2.5
0816732744,2.5
0874490286,2.5
0312208871,
0316777161,4.0
0440500540,3.5
0028613279,
351836913X,
0553058061,3.5
0440973627,4.5
0590444026,
